"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:07 GMT 2025","94","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer",""
"failed","Mon Jul 28 17:08:03 GMT 2025","Mon Jul 28 17:08:03 GMT 2025","103","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Mon Jul 28 17:08:04 GMT 2025","Mon Jul 28 17:08:04 GMT 2025","101","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 17:08:02 GMT 2025","Mon Jul 28 17:08:02 GMT 2025","104","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 17:08:01 GMT 2025","Mon Jul 28 17:08:01 GMT 2025","105","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"passed","Mon Jul 28 17:08:01 GMT 2025","Mon Jul 28 17:08:01 GMT 2025","109","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Mon Jul 28 17:08:02 GMT 2025","Mon Jul 28 17:08:02 GMT 2025","103","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"passed","Mon Jul 28 17:08:05 GMT 2025","Mon Jul 28 17:08:05 GMT 2025","94","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"failed","Mon Jul 28 17:08:08 GMT 2025","Mon Jul 28 17:08:08 GMT 2025","98","All Endponts for QA","Insurance - new","","","","Delete all insurance records for a farmer",""
"failed","Mon Jul 28 17:08:04 GMT 2025","Mon Jul 28 17:08:04 GMT 2025","101","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"passed","Mon Jul 28 17:08:06 GMT 2025","Mon Jul 28 17:08:06 GMT 2025","97","All Endponts for QA","Secure","Insurance","","","Delete a specific insurance record Copy",""
"failed","Mon Jul 28 17:08:08 GMT 2025","Mon Jul 28 17:08:08 GMT 2025","96","All Endponts for QA","Insurance - new","","","","Delete a single insurance record",""
"passed","Mon Jul 28 17:08:05 GMT 2025","Mon Jul 28 17:08:06 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"passed","Mon Jul 28 17:08:06 GMT 2025","Mon Jul 28 17:08:06 GMT 2025","93","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 17:08:02 GMT 2025","Mon Jul 28 17:08:02 GMT 2025","101","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:07 GMT 2025","102","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Mon Jul 28 17:08:03 GMT 2025","Mon Jul 28 17:08:03 GMT 2025","101","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:08 GMT 2025","96","All Endponts for QA","Secure","Market","","","Delete all market records",""
"passed","Mon Jul 28 17:08:05 GMT 2025","Mon Jul 28 17:08:05 GMT 2025","94","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Mon Jul 28 17:08:04 GMT 2025","Mon Jul 28 17:08:04 GMT 2025","100","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 17:08:03 GMT 2025","Mon Jul 28 17:08:03 GMT 2025","99","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Mon Jul 28 17:08:05 GMT 2025","Mon Jul 28 17:08:05 GMT 2025","98","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:07 GMT 2025","94","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 17:08:01 GMT 2025","Mon Jul 28 17:08:01 GMT 2025","105","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 17:08:03 GMT 2025","Mon Jul 28 17:08:03 GMT 2025","101","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:07 GMT 2025","95","All Endponts for QA","Secure","Market","","","Delete a specific market record",""
"failed","Mon Jul 28 17:08:02 GMT 2025","Mon Jul 28 17:08:02 GMT 2025","102","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"passed","Mon Jul 28 17:08:07 GMT 2025","Mon Jul 28 17:08:07 GMT 2025","97","All Endponts for QA","Secure","Claim","","","Delete all claim records",""
"failed","Mon Jul 28 17:08:08 GMT 2025","Mon Jul 28 17:08:08 GMT 2025","97","All Endponts for QA","Insurance - new","","","","Delete all insurance records",""
