"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","85","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","81","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 22:23:13 GMT 2025","Mon Jul 28 22:23:13 GMT 2025","82","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Mon Jul 28 22:23:17 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","79","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 22:23:18 GMT 2025","Mon Jul 28 22:23:18 GMT 2025","78","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","83","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","81","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Mon Jul 28 22:23:17 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","80","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"failed","Mon Jul 28 22:23:12 GMT 2025","Mon Jul 28 22:23:12 GMT 2025","246","All Endponts for QA","Admin","Login User Types","","","VIEWER - Admin Login",""
"failed","Mon Jul 28 22:23:18 GMT 2025","Mon Jul 28 22:23:18 GMT 2025","79","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","79","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","78","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Mon Jul 28 22:23:13 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","83","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","81","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","79","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Mon Jul 28 22:23:17 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","82","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","78","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","79","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Mon Jul 28 22:23:12 GMT 2025","Mon Jul 28 22:23:12 GMT 2025","250","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"failed","Mon Jul 28 22:23:13 GMT 2025","Mon Jul 28 22:23:13 GMT 2025","82","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","81","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","79","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","80","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"passed","Mon Jul 28 22:23:19 GMT 2025","Mon Jul 28 22:23:19 GMT 2025","76","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","84","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","80","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 22:23:18 GMT 2025","Mon Jul 28 22:23:18 GMT 2025","79","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"passed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","165","All Endponts for QA","USSD","","","","Handle Session Requests",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","79","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Mon Jul 28 22:23:17 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","79","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Mon Jul 28 22:23:13 GMT 2025","Mon Jul 28 22:23:13 GMT 2025","81","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"failed","Mon Jul 28 22:23:17 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","81","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","80","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","77","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","80","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"failed","Mon Jul 28 22:23:19 GMT 2025","Mon Jul 28 22:23:19 GMT 2025","79","All Endponts for QA","Secure","Market","","","Create  Market Copy 3",""
"failed","Mon Jul 28 22:23:12 GMT 2025","Mon Jul 28 22:23:13 GMT 2025","88","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:17 GMT 2025","80","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"failed","Mon Jul 28 22:23:16 GMT 2025","Mon Jul 28 22:23:16 GMT 2025","79","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"failed","Mon Jul 28 22:23:13 GMT 2025","Mon Jul 28 22:23:13 GMT 2025","85","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","80","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"passed","Mon Jul 28 22:23:14 GMT 2025","Mon Jul 28 22:23:14 GMT 2025","75","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Mon Jul 28 22:23:12 GMT 2025","Mon Jul 28 22:23:12 GMT 2025","173","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Mon Jul 28 22:23:18 GMT 2025","Mon Jul 28 22:23:18 GMT 2025","81","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Mon Jul 28 22:23:15 GMT 2025","Mon Jul 28 22:23:15 GMT 2025","80","All Endponts for QA","Farmer","Claims","","","Update Claims",""
