"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 18:30:48 GMT 2025","Mon Jul 28 18:30:48 GMT 2025","91","All Endponts for QA","Secure","Claim","","","Delete claim records for a specific farmer",""
"failed","Mon Jul 28 18:30:49 GMT 2025","Mon Jul 28 18:30:49 GMT 2025","95","All Endponts for QA","Insurance - new","","","","Update Claims Copy",""
"failed","Mon Jul 28 18:30:45 GMT 2025","Mon Jul 28 18:30:45 GMT 2025","95","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 18:30:43 GMT 2025","Mon Jul 28 18:30:43 GMT 2025","96","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Mon Jul 28 18:30:47 GMT 2025","Mon Jul 28 18:30:47 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Mon Jul 28 18:30:45 GMT 2025","Mon Jul 28 18:30:45 GMT 2025","96","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 18:30:49 GMT 2025","Mon Jul 28 18:30:49 GMT 2025","95","All Endponts for QA","Insurance - new","","","","Create a new insurance claim",""
"failed","Mon Jul 28 18:30:44 GMT 2025","Mon Jul 28 18:30:44 GMT 2025","95","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Mon Jul 28 18:30:45 GMT 2025","Mon Jul 28 18:30:45 GMT 2025","90","All Endponts for QA","Farmer","Delete Farmers","","","Delete all farmers",""
"failed","Mon Jul 28 18:30:43 GMT 2025","Mon Jul 28 18:30:43 GMT 2025","100","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"passed","Mon Jul 28 18:30:48 GMT 2025","Mon Jul 28 18:30:48 GMT 2025","95","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Mon Jul 28 18:30:43 GMT 2025","Mon Jul 28 18:30:43 GMT 2025","96","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
