"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","63","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","58","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no crop name",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","60","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"passed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","239","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","58","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"passed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","72","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","59","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","62","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","62","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","58","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","62","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"passed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","378","All Endponts for QA","USSD","","","","Handle Session Requests_not tested",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","57","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","62","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","58","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","58","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","58","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","60","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"failed","Tue Jul 29 18:34:01 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","252","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","57","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","60","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","60","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","64","All Endponts for QA","Farmer","Claims","","","Get Claims_needs_review",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","70","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","63","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"passed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","68","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","65","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","64","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","58","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","77","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","64","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"passed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","55","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","65","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","62","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","58","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","213","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","56","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","60","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","59","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","55","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"passed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","68","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","60","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","59","All Endponts for QA","Farmer","Claims","","","Update Claims_needs_review",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","68","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","60","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","59","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","61","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","61","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","60","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","60","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","63","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","59","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","59","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","252","All Endponts for QA","Admin","Login User Types","","","VIEWER - Admin Login",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","58","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","58","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","58","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","64","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Tue Jul 29 18:34:03 GMT 2025","Tue Jul 29 18:34:03 GMT 2025","60","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Tue Jul 29 18:34:04 GMT 2025","Tue Jul 29 18:34:04 GMT 2025","59","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","57","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","63","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Tue Jul 29 18:34:07 GMT 2025","Tue Jul 29 18:34:07 GMT 2025","58","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","59","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"failed","Tue Jul 29 18:34:02 GMT 2025","Tue Jul 29 18:34:02 GMT 2025","73","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Tue Jul 29 18:34:00 GMT 2025","Tue Jul 29 18:34:01 GMT 2025","1109","All Endponts for QA","Admin","Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Tue Jul 29 18:34:05 GMT 2025","Tue Jul 29 18:34:05 GMT 2025","59","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Tue Jul 29 18:34:06 GMT 2025","Tue Jul 29 18:34:06 GMT 2025","62","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
