"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 29 22:50:50 GMT 2025","Tue Jul 29 22:50:50 GMT 2025","39","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"passed","Tue Jul 29 22:51:04 GMT 2025","Tue Jul 29 22:51:04 GMT 2025","38","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Tue Jul 29 22:51:04 GMT 2025","Tue Jul 29 22:51:04 GMT 2025","37","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"failed","Tue Jul 29 22:51:00 GMT 2025","Tue Jul 29 22:51:00 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"passed","Tue Jul 29 22:51:05 GMT 2025","Tue Jul 29 22:51:06 GMT 2025","887","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"failed","Tue Jul 29 22:51:01 GMT 2025","Tue Jul 29 22:51:01 GMT 2025","132","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Tue Jul 29 22:50:53 GMT 2025","Tue Jul 29 22:50:53 GMT 2025","41","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Tue Jul 29 22:50:56 GMT 2025","Tue Jul 29 22:50:56 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"passed","Tue Jul 29 22:50:50 GMT 2025","Tue Jul 29 22:50:50 GMT 2025","138","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Tue Jul 29 22:50:52 GMT 2025","Tue Jul 29 22:50:52 GMT 2025","45","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - Successful",""
"passed","Tue Jul 29 22:50:51 GMT 2025","Tue Jul 29 22:50:52 GMT 2025","829","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Tue Jul 29 22:51:01 GMT 2025","Tue Jul 29 22:51:01 GMT 2025","124","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"passed","Tue Jul 29 22:50:50 GMT 2025","Tue Jul 29 22:50:50 GMT 2025","38","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Tue Jul 29 22:51:05 GMT 2025","Tue Jul 29 22:51:05 GMT 2025","38","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no crop name",""
"failed","Tue Jul 29 22:50:52 GMT 2025","Tue Jul 29 22:50:52 GMT 2025","44","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no email or Admin ID",""
"passed","Tue Jul 29 22:51:00 GMT 2025","Tue Jul 29 22:51:01 GMT 2025","745","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"passed","Tue Jul 29 22:50:52 GMT 2025","Tue Jul 29 22:50:52 GMT 2025","38","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - no authentication",""
"passed","Tue Jul 29 22:50:53 GMT 2025","Tue Jul 29 22:50:53 GMT 2025","33","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"passed","Tue Jul 29 22:51:04 GMT 2025","Tue Jul 29 22:51:05 GMT 2025","383","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"passed","Tue Jul 29 22:50:55 GMT 2025","Tue Jul 29 22:50:55 GMT 2025","473","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"passed","Tue Jul 29 22:50:51 GMT 2025","Tue Jul 29 22:50:51 GMT 2025","48","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Tue Jul 29 22:51:04 GMT 2025","Tue Jul 29 22:51:04 GMT 2025","132","All Endponts for QA","Secure","Market","","","Create  Market",""
