"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 16:35:29 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","196","All Endponts for QA","Admin","Login User Types","","","VIEWER - Admin Login",""
"failed","Mon Jul 28 16:35:29 GMT 2025","Mon Jul 28 16:35:29 GMT 2025","206","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","26","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Mon Jul 28 16:35:29 GMT 2025","Mon Jul 28 16:35:29 GMT 2025","418","All Endponts for QA","Admin","Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","29","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","28","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"passed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","22","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","21","All Endponts for QA","Farmer","Delete Farmers","","","Delete farmer",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","30","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","31","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","25","All Endponts for QA","Insurance - new","","","","Get Insurance information",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","25","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","30","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","20","All Endponts for QA","Farmer","Delete Farmers","","","Delete all farmers",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","21","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","25","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","22","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","30","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","24","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","28","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"passed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","22","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","32","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","25","All Endponts for QA","Insurance - new","","","","Get single Insurance information",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","22","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","24","All Endponts for QA","Insurance - new","","","","Delete all insurance records",""
"passed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","26","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","24","All Endponts for QA","Insurance - new","","","","Get Insurance claims information",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","26","All Endponts for QA","Insurance - new","","","","Update a single insurance record",""
"passed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","22","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","24","All Endponts for QA","Insurance - new","","","","Create a new insurance claim",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","22","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"passed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","22","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","25","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","26","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","26","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 16:35:32 GMT 2025","Mon Jul 28 16:35:32 GMT 2025","25","All Endponts for QA","Insurance - new","","","","Delete a single insurance record",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","23","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer Copy",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","22","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","22","All Endponts for QA","Secure","Claim","","","Delete a specific claim record",""
"failed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","28","All Endponts for QA","Farmer","Claims","","","Delete all claims",""
"failed","Mon Jul 28 16:35:30 GMT 2025","Mon Jul 28 16:35:30 GMT 2025","27","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Mon Jul 28 16:35:31 GMT 2025","Mon Jul 28 16:35:31 GMT 2025","23","All Endponts for QA","Secure","Claim","","","Create  Claim",""
