"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","21","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer",""
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","21","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","21","All Endponts for QA","Secure","Claim","","","Delete a specific claim record",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:23 GMT 2025","26","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","21","All Endponts for QA","Secure","Market","","","Delete a specific market record",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","28","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","27","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","21","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer Copy",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","27","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","27","All Endponts for QA","Farmer","Claims","","","Delete all claims",""
"passed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:23 GMT 2025","32","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Mon Jul 28 16:32:22 GMT 2025","Mon Jul 28 16:32:22 GMT 2025","200","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","22","All Endponts for QA","Farmer","Delete Farmers","","","Delete farmer",""
"passed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","24","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","22","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer",""
"failed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:23 GMT 2025","35","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","24","All Endponts for QA","Insurance - new","","","","Update a single insurance record",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","27","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:23 GMT 2025","29","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","24","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","31","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","22","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","222","All Endponts for QA","USSD","","","","Handle Session Requests",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","20","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 16:32:23 GMT 2025","Mon Jul 28 16:32:23 GMT 2025","120","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"passed","Mon Jul 28 16:32:24 GMT 2025","Mon Jul 28 16:32:24 GMT 2025","22","All Endponts for QA","Farmer","Delete Farmers","","","Delete all farmers",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","21","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","25","All Endponts for QA","Insurance - new","","","","Create a new insurance claim",""
"passed","Mon Jul 28 16:32:25 GMT 2025","Mon Jul 28 16:32:25 GMT 2025","21","All Endponts for QA","Secure","Claim","","","Create  Claim",""
