"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 01 00:28:48 GMT 2025","Fri Aug 01 00:28:49 GMT 2025","217","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"passed","Fri Aug 01 00:28:46 GMT 2025","Fri Aug 01 00:28:47 GMT 2025","1043","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","45","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","35","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"passed","Fri Aug 01 00:28:53 GMT 2025","Fri Aug 01 00:28:53 GMT 2025","391","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"passed","Fri Aug 01 00:28:45 GMT 2025","Fri Aug 01 00:28:45 GMT 2025","30","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"passed","Fri Aug 01 00:28:50 GMT 2025","Fri Aug 01 00:28:50 GMT 2025","133","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"passed","Fri Aug 01 00:28:53 GMT 2025","Fri Aug 01 00:28:54 GMT 2025","826","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","39","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"passed","Fri Aug 01 00:28:57 GMT 2025","Fri Aug 01 00:28:58 GMT 2025","1033","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"passed","Fri Aug 01 00:28:50 GMT 2025","Fri Aug 01 00:28:50 GMT 2025","486","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"failed","Fri Aug 01 00:28:45 GMT 2025","Fri Aug 01 00:28:45 GMT 2025","355","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"passed","Fri Aug 01 00:28:43 GMT 2025","Fri Aug 01 00:28:43 GMT 2025","34","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Fri Aug 01 00:28:50 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","36","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Fri Aug 01 00:28:56 GMT 2025","Fri Aug 01 00:28:56 GMT 2025","34","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"passed","Fri Aug 01 00:28:43 GMT 2025","Fri Aug 01 00:28:43 GMT 2025","38","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"passed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:52 GMT 2025","901","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Fri Aug 01 00:28:47 GMT 2025","Fri Aug 01 00:28:48 GMT 2025","1075","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","40","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","36","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Fri Aug 01 00:28:56 GMT 2025","Fri Aug 01 00:28:56 GMT 2025","33","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"passed","Fri Aug 01 00:28:42 GMT 2025","Fri Aug 01 00:28:43 GMT 2025","210","All Endponts for QA","Admin","A_Login User Types","","","ADMIN - Admin Login",""
"passed","Fri Aug 01 00:28:43 GMT 2025","Fri Aug 01 00:28:43 GMT 2025","28","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"passed","Fri Aug 01 00:28:57 GMT 2025","Fri Aug 01 00:28:57 GMT 2025","32","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"failed","Fri Aug 01 00:28:52 GMT 2025","Fri Aug 01 00:28:52 GMT 2025","131","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"passed","Fri Aug 01 00:28:52 GMT 2025","Fri Aug 01 00:28:53 GMT 2025","399","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Fri Aug 01 00:28:51 GMT 2025","Fri Aug 01 00:28:51 GMT 2025","128","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
