"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","91","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"failed","Tue Jul 29 22:05:06 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","98","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no email or Admin ID",""
"passed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:04 GMT 2025","89","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Tue Jul 29 22:05:19 GMT 2025","Tue Jul 29 22:05:19 GMT 2025","178","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"passed","Tue Jul 29 22:05:18 GMT 2025","Tue Jul 29 22:05:18 GMT 2025","98","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"passed","Tue Jul 29 22:05:07 GMT 2025","Tue Jul 29 22:05:07 GMT 2025","88","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Tue Jul 29 22:05:07 GMT 2025","Tue Jul 29 22:05:07 GMT 2025","477","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Tue Jul 29 22:05:06 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","94","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"passed","Tue Jul 29 22:05:12 GMT 2025","Tue Jul 29 22:05:13 GMT 2025","607","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Tue Jul 29 22:05:08 GMT 2025","Tue Jul 29 22:05:08 GMT 2025","183","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"passed","Tue Jul 29 22:05:08 GMT 2025","Tue Jul 29 22:05:09 GMT 2025","349","All Endponts for QA","USSD","","","","Handle Session Requests_not tested",""
"failed","Tue Jul 29 22:05:14 GMT 2025","Tue Jul 29 22:05:14 GMT 2025","357","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"passed","Tue Jul 29 22:05:03 GMT 2025","Tue Jul 29 22:05:03 GMT 2025","258","All Endponts for QA","Admin","A_Login User Types","","","ADMIN - Admin Login",""
"failed","Tue Jul 29 22:05:11 GMT 2025","Tue Jul 29 22:05:12 GMT 2025","617","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"passed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","91","All Endponts for QA","Secure","Market","","","Create  Market - price per kg",""
"passed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","100","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"failed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:05 GMT 2025","100","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"failed","Tue Jul 29 22:05:05 GMT 2025","Tue Jul 29 22:05:05 GMT 2025","270","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Tue Jul 29 22:05:05 GMT 2025","Tue Jul 29 22:05:05 GMT 2025","186","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Tue Jul 29 22:05:16 GMT 2025","Tue Jul 29 22:05:16 GMT 2025","84","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"passed","Tue Jul 29 22:05:09 GMT 2025","Tue Jul 29 22:05:10 GMT 2025","529","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"passed","Tue Jul 29 22:05:22 GMT 2025","Tue Jul 29 22:05:23 GMT 2025","943","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - successful",""
"passed","Tue Jul 29 22:05:20 GMT 2025","Tue Jul 29 22:05:20 GMT 2025","434","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Tue Jul 29 22:05:10 GMT 2025","Tue Jul 29 22:05:10 GMT 2025","183","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Tue Jul 29 22:05:16 GMT 2025","Tue Jul 29 22:05:16 GMT 2025","179","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Tue Jul 29 22:05:15 GMT 2025","Tue Jul 29 22:05:15 GMT 2025","208","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"passed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:04 GMT 2025","85","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"passed","Tue Jul 29 22:05:03 GMT 2025","Tue Jul 29 22:05:03 GMT 2025","254","All Endponts for QA","Admin","A_Login User Types","","","VIEWER - Admin Login",""
"failed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:04 GMT 2025","89","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Tue Jul 29 22:05:05 GMT 2025","Tue Jul 29 22:05:05 GMT 2025","93","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - Successful",""
"failed","Tue Jul 29 22:05:11 GMT 2025","Tue Jul 29 22:05:11 GMT 2025","186","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:04 GMT 2025","251","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"passed","Tue Jul 29 22:05:10 GMT 2025","Tue Jul 29 22:05:11 GMT 2025","874","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"failed","Tue Jul 29 22:05:11 GMT 2025","Tue Jul 29 22:05:11 GMT 2025","93","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"failed","Tue Jul 29 22:05:07 GMT 2025","Tue Jul 29 22:05:07 GMT 2025","89","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Tue Jul 29 22:05:08 GMT 2025","Tue Jul 29 22:05:08 GMT 2025","182","All Endponts for QA","Farmer","Claims","","","Update Claims_needs_review",""
"failed","Tue Jul 29 22:05:06 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","278","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"passed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","88","All Endponts for QA","Secure","Market","","","Create  Market - postNow not present",""
"failed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","87","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"passed","Tue Jul 29 22:05:22 GMT 2025","Tue Jul 29 22:05:22 GMT 2025","89","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"failed","Tue Jul 29 22:05:17 GMT 2025","Tue Jul 29 22:05:17 GMT 2025","260","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Tue Jul 29 22:05:11 GMT 2025","Tue Jul 29 22:05:11 GMT 2025","93","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"failed","Tue Jul 29 22:05:19 GMT 2025","Tue Jul 29 22:05:19 GMT 2025","94","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"failed","Tue Jul 29 22:05:15 GMT 2025","Tue Jul 29 22:05:15 GMT 2025","93","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Tue Jul 29 22:05:18 GMT 2025","Tue Jul 29 22:05:18 GMT 2025","185","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"passed","Tue Jul 29 22:05:17 GMT 2025","Tue Jul 29 22:05:18 GMT 2025","779","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Tue Jul 29 22:05:06 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","273","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
"passed","Tue Jul 29 22:05:06 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","175","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"passed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:22 GMT 2025","371","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"failed","Tue Jul 29 22:05:13 GMT 2025","Tue Jul 29 22:05:14 GMT 2025","611","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","90","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"passed","Tue Jul 29 22:05:01 GMT 2025","Tue Jul 29 22:05:03 GMT 2025","1561","All Endponts for QA","Admin","A_Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Tue Jul 29 22:05:21 GMT 2025","Tue Jul 29 22:05:21 GMT 2025","177","All Endponts for QA","Secure","Market","","","Create  Market",""
"passed","Tue Jul 29 22:05:15 GMT 2025","Tue Jul 29 22:05:16 GMT 2025","784","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Tue Jul 29 22:05:05 GMT 2025","Tue Jul 29 22:05:06 GMT 2025","106","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Tue Jul 29 22:05:22 GMT 2025","Tue Jul 29 22:05:22 GMT 2025","181","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"failed","Tue Jul 29 22:05:05 GMT 2025","Tue Jul 29 22:05:05 GMT 2025","95","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - no authentication",""
"failed","Tue Jul 29 22:05:22 GMT 2025","Tue Jul 29 22:05:22 GMT 2025","91","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no crop name",""
"passed","Tue Jul 29 22:05:19 GMT 2025","Tue Jul 29 22:05:20 GMT 2025","774","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Tue Jul 29 22:05:15 GMT 2025","Tue Jul 29 22:05:15 GMT 2025","101","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"failed","Tue Jul 29 22:05:13 GMT 2025","Tue Jul 29 22:05:13 GMT 2025","608","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid amount paid",""
"passed","Tue Jul 29 22:05:04 GMT 2025","Tue Jul 29 22:05:04 GMT 2025","88","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
