"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:57 GMT 2025","96","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"passed","Mon Jul 28 20:56:50 GMT 2025","Mon Jul 28 20:56:50 GMT 2025","106","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Mon Jul 28 20:56:54 GMT 2025","Mon Jul 28 20:56:54 GMT 2025","98","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"passed","Mon Jul 28 20:56:50 GMT 2025","Mon Jul 28 20:56:50 GMT 2025","100","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"failed","Mon Jul 28 20:56:55 GMT 2025","Mon Jul 28 20:56:55 GMT 2025","96","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 20:56:51 GMT 2025","Mon Jul 28 20:56:52 GMT 2025","95","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"failed","Mon Jul 28 20:56:55 GMT 2025","Mon Jul 28 20:56:55 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:56 GMT 2025","103","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:56 GMT 2025","96","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Mon Jul 28 20:56:55 GMT 2025","Mon Jul 28 20:56:55 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:56 GMT 2025","95","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:56 GMT 2025","96","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 20:56:52 GMT 2025","Mon Jul 28 20:56:52 GMT 2025","97","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Mon Jul 28 20:56:50 GMT 2025","Mon Jul 28 20:56:50 GMT 2025","188","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Mon Jul 28 20:56:55 GMT 2025","Mon Jul 28 20:56:55 GMT 2025","96","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"failed","Mon Jul 28 20:56:52 GMT 2025","Mon Jul 28 20:56:52 GMT 2025","95","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Mon Jul 28 20:56:52 GMT 2025","Mon Jul 28 20:56:52 GMT 2025","96","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Mon Jul 28 20:56:53 GMT 2025","Mon Jul 28 20:56:53 GMT 2025","95","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Mon Jul 28 20:56:52 GMT 2025","Mon Jul 28 20:56:52 GMT 2025","100","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"passed","Mon Jul 28 20:56:53 GMT 2025","Mon Jul 28 20:56:54 GMT 2025","306","All Endponts for QA","USSD","","","","Handle Session Requests",""
"failed","Mon Jul 28 20:56:54 GMT 2025","Mon Jul 28 20:56:55 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 20:56:51 GMT 2025","Mon Jul 28 20:56:51 GMT 2025","100","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 20:56:54 GMT 2025","Mon Jul 28 20:56:54 GMT 2025","95","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"failed","Mon Jul 28 20:56:56 GMT 2025","Mon Jul 28 20:56:56 GMT 2025","99","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
