"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 18:43:21 GMT 2025","Mon Jul 28 18:43:21 GMT 2025","45","All Endponts for QA","Insurance - new","","","","Delete all insurance records",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","46","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","53","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","48","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","48","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"failed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","51","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"passed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","40","All Endponts for QA","Secure","Insurance","","","Delete all insurance records Copy",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","47","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"passed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","43","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","49","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","41","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","46","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"passed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","42","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer Copy",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","44","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","54","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","50","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","48","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"passed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","42","All Endponts for QA","Secure","Insurance","","","Delete insurance records for a specific farmer Copy",""
"failed","Mon Jul 28 18:43:21 GMT 2025","Mon Jul 28 18:43:21 GMT 2025","45","All Endponts for QA","Insurance - new","","","","Get Insurance claims information",""
"passed","Mon Jul 28 18:43:17 GMT 2025","Mon Jul 28 18:43:17 GMT 2025","57","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Mon Jul 28 18:43:21 GMT 2025","Mon Jul 28 18:43:21 GMT 2025","48","All Endponts for QA","Insurance - new","","","","Update Claims Copy",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","46","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 18:43:20 GMT 2025","Mon Jul 28 18:43:20 GMT 2025","46","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","46","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","50","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Mon Jul 28 18:43:15 GMT 2025","Mon Jul 28 18:43:16 GMT 2025","1461","All Endponts for QA","Admin","Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Mon Jul 28 18:43:21 GMT 2025","Mon Jul 28 18:43:21 GMT 2025","46","All Endponts for QA","Insurance - new","","","","Update a single insurance record",""
"failed","Mon Jul 28 18:43:21 GMT 2025","Mon Jul 28 18:43:21 GMT 2025","46","All Endponts for QA","Insurance - new","","","","Create a new insurance claim",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","47","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Mon Jul 28 18:43:19 GMT 2025","Mon Jul 28 18:43:19 GMT 2025","46","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Mon Jul 28 18:43:18 GMT 2025","Mon Jul 28 18:43:18 GMT 2025","46","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
