"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jul 28 18:46:43 GMT 2025","Mon Jul 28 18:46:43 GMT 2025","32","All Endponts for QA","Insurance - new","","","","Get single Insurance information",""
"failed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Mon Jul 28 18:46:41 GMT 2025","Mon Jul 28 18:46:41 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin logout - no auth",""
"failed","Mon Jul 28 18:46:41 GMT 2025","Mon Jul 28 18:46:41 GMT 2025","33","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 18:46:41 GMT 2025","Mon Jul 28 18:46:41 GMT 2025","34","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"passed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","25","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer Copy",""
"failed","Mon Jul 28 18:46:41 GMT 2025","Mon Jul 28 18:46:41 GMT 2025","30","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"passed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","25","All Endponts for QA","Secure","Claim","","","Create  Claim",""
"failed","Mon Jul 28 18:46:40 GMT 2025","Mon Jul 28 18:46:40 GMT 2025","123","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"passed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","23","All Endponts for QA","Secure","Claim","","","Delete claim records for a specific farmer",""
"failed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"failed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 18:46:41 GMT 2025","Mon Jul 28 18:46:41 GMT 2025","37","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"passed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","25","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer",""
"passed","Mon Jul 28 18:46:42 GMT 2025","Mon Jul 28 18:46:42 GMT 2025","25","All Endponts for QA","Secure","Market","","","Delete a specific market record",""
