"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","22","All Endponts for QA","Secure","Market","","","Create  Market",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","25","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","27","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 21:49:21 GMT 2025","Mon Jul 28 21:49:21 GMT 2025","212","All Endponts for QA","Admin","Login User Types","","","ADMIN - Admin Login",""
"passed","Mon Jul 28 21:49:21 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","200","All Endponts for QA","Admin","Authentication","","","Admin Login - Successful",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Mon Jul 28 21:49:21 GMT 2025","Mon Jul 28 21:49:21 GMT 2025","215","All Endponts for QA","Admin","Login User Types","","","VIEWER - Admin Login",""
"failed","Mon Jul 28 21:49:21 GMT 2025","Mon Jul 28 21:49:21 GMT 2025","31","All Endponts for QA","Admin","Authentication","","","Admin Login - Short Password",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","41","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","30","All Endponts for QA","Admin","Create Admin","","","Create Admin - No role",""
"passed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","21","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","26","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","30","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Admin","Get Admins","","","Get list of admins - successful",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid farmerId",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Create  Insurance - invalid cost of production amount",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","25","All Endponts for QA","Farmer","Claims","","","Delete a single claim",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","29","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","27","All Endponts for QA","Secure","Claim","","","Create Claim - FarmerId does not exist",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","29","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","28","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","32","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","25","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","27","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"passed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","23","All Endponts for QA","Secure","Market","","","Get Market - All",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","25","All Endponts for QA","Farmer","Claims","","","Get Claims",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","26","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","25","All Endponts for QA","Farmer","Claims","","","Delete all claims",""
"failed","Mon Jul 28 21:49:23 GMT 2025","Mon Jul 28 21:49:23 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Farmer","Claims","","","Delete all claims for a farmer",""
"failed","Mon Jul 28 21:49:22 GMT 2025","Mon Jul 28 21:49:22 GMT 2025","26","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
