"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jul 27 22:06:16 GMT 2025","Sun Jul 27 22:06:16 GMT 2025","98","All Endponts for QA","Insurance - new","","","","Create a new insurance claim",""
"failed","Sun Jul 27 22:06:12 GMT 2025","Sun Jul 27 22:06:12 GMT 2025","102","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"passed","Sun Jul 27 22:06:10 GMT 2025","Sun Jul 27 22:06:10 GMT 2025","109","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"passed","Sun Jul 27 22:06:12 GMT 2025","Sun Jul 27 22:06:13 GMT 2025","95","All Endponts for QA","Farmer","Delete Farmers","","","Delete farmer",""
"passed","Sun Jul 27 22:06:15 GMT 2025","Sun Jul 27 22:06:15 GMT 2025","93","All Endponts for QA","Secure","Claim","","","Delete all claim records",""
"passed","Sun Jul 27 22:06:14 GMT 2025","Sun Jul 27 22:06:14 GMT 2025","94","All Endponts for QA","Secure","Insurance","","","Delete all insurance records Copy",""
"failed","Sun Jul 27 22:06:11 GMT 2025","Sun Jul 27 22:06:11 GMT 2025","98","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Sun Jul 27 22:06:11 GMT 2025","Sun Jul 27 22:06:11 GMT 2025","103","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Sun Jul 27 22:06:10 GMT 2025","Sun Jul 27 22:06:10 GMT 2025","107","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"passed","Sun Jul 27 22:06:15 GMT 2025","Sun Jul 27 22:06:15 GMT 2025","94","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer Copy",""
"failed","Sun Jul 27 22:06:12 GMT 2025","Sun Jul 27 22:06:12 GMT 2025","99","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Sun Jul 27 22:06:12 GMT 2025","Sun Jul 27 22:06:12 GMT 2025","98","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
