"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 22:38:25 GMT 2025","Mon Jul 28 22:38:25 GMT 2025","35","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"failed","Mon Jul 28 22:38:25 GMT 2025","Mon Jul 28 22:38:25 GMT 2025","29","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","27","All Endponts for QA","Farmer","Claims","","","Update Claims",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","28","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","28","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Mon Jul 28 22:38:28 GMT 2025","Mon Jul 28 22:38:28 GMT 2025","28","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","25","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","30","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","29","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no Insurance plan",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - successful standard update",""
"failed","Mon Jul 28 22:38:23 GMT 2025","Mon Jul 28 22:38:24 GMT 2025","942","All Endponts for QA","Admin","Login User Types","","","SUPER_ADMIN - Admin Login",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no InsuranceID",""
"failed","Mon Jul 28 22:38:25 GMT 2025","Mon Jul 28 22:38:25 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","26","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","28","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","27","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - no farmerID",""
"failed","Mon Jul 28 22:38:25 GMT 2025","Mon Jul 28 22:38:25 GMT 2025","28","All Endponts for QA","Admin","Authentication","","","Admin logout - successful",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","27","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"passed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","21","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Mon Jul 28 22:38:25 GMT 2025","Mon Jul 28 22:38:25 GMT 2025","39","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","27","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","31","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","30","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","30","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","24","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no crop name",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","26","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","30","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - successful",""
"failed","Mon Jul 28 22:38:28 GMT 2025","Mon Jul 28 22:38:28 GMT 2025","27","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"failed","Mon Jul 28 22:38:26 GMT 2025","Mon Jul 28 22:38:26 GMT 2025","28","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"failed","Mon Jul 28 22:38:27 GMT 2025","Mon Jul 28 22:38:27 GMT 2025","29","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
