"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 20:17:18 GMT 2025","Wed Jul 30 20:17:18 GMT 2025","33","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - no authentication",""
"passed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","34","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Required fields only Successful",""
"failed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","125","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer does not exist",""
"failed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","42","All Endponts for QA","Secure","Market","","","Create  Market - No crops",""
"failed","Wed Jul 30 20:17:26 GMT 2025","Wed Jul 30 20:17:26 GMT 2025","39","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - invalid YemertID",""
"failed","Wed Jul 30 20:17:20 GMT 2025","Wed Jul 30 20:17:20 GMT 2025","126","All Endponts for QA","Farmer","Claims","","","Update Claims_blocked",""
"passed","Wed Jul 30 20:17:21 GMT 2025","Wed Jul 30 20:17:21 GMT 2025","390","All Endponts for QA","Secure","Insurance","","","Get Insurance - All",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","55","All Endponts for QA","Admin","Create Admin","","","Create Admin - Not Authenticated",""
"passed","Wed Jul 30 20:17:20 GMT 2025","Wed Jul 30 20:17:20 GMT 2025","217","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers - With pagination - successful",""
"failed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","43","All Endponts for QA","Farmer","Register Farmer","","","Bulk register farmers - validation error",""
"passed","Wed Jul 30 20:17:18 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","38","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no authentication",""
"failed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:18 GMT 2025","224","All Endponts for QA","Admin","Create Admin","","","Create Admin - user already exists",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","123","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid credentials",""
"failed","Wed Jul 30 20:17:22 GMT 2025","Wed Jul 30 20:17:22 GMT 2025","127","All Endponts for QA","Secure","Insurance","","","Get Insurance - For Single Farmer not found",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","32","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID Password",""
"passed","Wed Jul 30 20:17:18 GMT 2025","Wed Jul 30 20:17:18 GMT 2025","873","All Endponts for QA","Admin","Create Admin","","","Create Admin - Successful",""
"passed","Wed Jul 30 20:17:30 GMT 2025","Wed Jul 30 20:17:30 GMT 2025","52","All Endponts for QA","Secure","Claim","","","Create Claim - no farmerId",""
"failed","Wed Jul 30 20:17:18 GMT 2025","Wed Jul 30 20:17:18 GMT 2025","47","All Endponts for QA","Admin","Get Admins","","","Get Logged in Admin details - Successful",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","191","All Endponts for QA","Admin","A_Login User Types","","","VIEWER - Admin Login",""
"passed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","41","All Endponts for QA","Admin","Get Admins","","","Get Admin details - no email or Admin ID",""
"failed","Wed Jul 30 20:17:26 GMT 2025","Wed Jul 30 20:17:26 GMT 2025","128","All Endponts for QA","Secure","Insurance","","","Update a specific Insurance for a farmer - non-existent YemertID",""
"failed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","35","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - invalid Yemert ID",""
"failed","Wed Jul 30 20:17:23 GMT 2025","Wed Jul 30 20:17:23 GMT 2025","546","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no cost of production",""
"passed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:20 GMT 2025","513","All Endponts for QA","Farmer","Get Farmers","","","Get All Farmers",""
"passed","Wed Jul 30 20:17:28 GMT 2025","Wed Jul 30 20:17:29 GMT 2025","384","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer - successful",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","40","All Endponts for QA","Admin","Authentication","","","Admin Login - No ID",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","41","All Endponts for QA","Admin","Create Admin","","","Create Admin - Invalid email",""
"failed","Wed Jul 30 20:17:30 GMT 2025","Wed Jul 30 20:17:30 GMT 2025","153","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer not found",""
"passed","Wed Jul 30 20:17:20 GMT 2025","Wed Jul 30 20:17:20 GMT 2025","125","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID exists",""
"passed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","226","All Endponts for QA","Admin","Get Admins","","","Get Admin details - successful",""
"failed","Wed Jul 30 20:17:26 GMT 2025","Wed Jul 30 20:17:26 GMT 2025","44","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - no plan",""
"failed","Wed Jul 30 20:17:33 GMT 2025","Wed Jul 30 20:17:33 GMT 2025","35","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no crop name",""
"failed","Wed Jul 30 20:17:30 GMT 2025","Wed Jul 30 20:17:30 GMT 2025","47","All Endponts for QA","Secure","Claim","","","Create Claim - no Type",""
"failed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","124","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - not existing",""
"failed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","42","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - All Fields Passed - Successful",""
"failed","Wed Jul 30 20:17:26 GMT 2025","Wed Jul 30 20:17:26 GMT 2025","39","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid InsuranceID",""
"passed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","52","All Endponts for QA","Secure","Market","","","Create  Market - no FarmerID",""
"passed","Wed Jul 30 20:17:21 GMT 2025","Wed Jul 30 20:17:21 GMT 2025","294","All Endponts for QA","USSD","","","","Handle Session Requests_not tested",""
"passed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","301","All Endponts for QA","Secure","Market","","","Create  Market - successful",""
"passed","Wed Jul 30 20:17:30 GMT 2025","Wed Jul 30 20:17:31 GMT 2025","733","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - successful",""
"passed","Wed Jul 30 20:17:20 GMT 2025","Wed Jul 30 20:17:20 GMT 2025","209","All Endponts for QA","Farmer","Get Farmers","","","Get Farmer by Yemert ID - ID does not exist",""
"failed","Wed Jul 30 20:17:31 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","464","All Endponts for QA","Secure","Market","","","Get Market - For Single Farmer - successful",""
"passed","Wed Jul 30 20:17:24 GMT 2025","Wed Jul 30 20:17:24 GMT 2025","553","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no amount paid",""
"failed","Wed Jul 30 20:17:28 GMT 2025","Wed Jul 30 20:17:28 GMT 2025","214","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - invalid plan",""
"passed","Wed Jul 30 20:17:31 GMT 2025","Wed Jul 30 20:17:31 GMT 2025","378","All Endponts for QA","Secure","Market","","","Get Market - All",""
"passed","Wed Jul 30 20:17:16 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","207","All Endponts for QA","Admin","A_Login User Types","","","ADMIN - Admin Login",""
"failed","Wed Jul 30 20:17:26 GMT 2025","Wed Jul 30 20:17:26 GMT 2025","297","All Endponts for QA","Secure","Insurance","","","Update a specific farmer Insurance - non-existing InsuranceID",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","35","All Endponts for QA","Admin","Authentication","","","Admin Login - Invalid ID data",""
"passed","Wed Jul 30 20:17:28 GMT 2025","Wed Jul 30 20:17:28 GMT 2025","390","All Endponts for QA","Secure","Claim","","","Get Claims - All",""
"passed","Wed Jul 30 20:17:22 GMT 2025","Wed Jul 30 20:17:23 GMT 2025","819","All Endponts for QA","Secure","Insurance","","","Create  Insurance - successful",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","43","All Endponts for QA","Admin","Create Admin","","","Create Admin - No email",""
"failed","Wed Jul 30 20:17:23 GMT 2025","Wed Jul 30 20:17:23 GMT 2025","44","All Endponts for QA","Secure","Insurance","","","Create  Insurance - no farmerId",""
"passed","Wed Jul 30 20:17:29 GMT 2025","Wed Jul 30 20:17:30 GMT 2025","810","All Endponts for QA","Secure","Claim","","","Create  Claim - successful",""
"failed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","43","All Endponts for QA","Farmer","Register Farmer","","","Single Farmer Registration - Phone number already exists",""
"failed","Wed Jul 30 20:17:30 GMT 2025","Wed Jul 30 20:17:30 GMT 2025","46","All Endponts for QA","Secure","Claim","","","Update a specific claim for a farmer - no YemertID",""
"passed","Wed Jul 30 20:17:32 GMT 2025","Wed Jul 30 20:17:32 GMT 2025","34","All Endponts for QA","Secure","Market","","","Update a specific market for a farmer - no Market ID",""
"passed","Wed Jul 30 20:17:29 GMT 2025","Wed Jul 30 20:17:29 GMT 2025","125","All Endponts for QA","Secure","Claim","","","Get Claim - For Single Farmer does not exist",""
"passed","Wed Jul 30 20:17:17 GMT 2025","Wed Jul 30 20:17:17 GMT 2025","33","All Endponts for QA","Admin","Authentication","","","Admin Login - Long Password",""
"passed","Wed Jul 30 20:17:19 GMT 2025","Wed Jul 30 20:17:19 GMT 2025","32","All Endponts for QA","Admin","Get Admins","","","Get list of admins - no auth",""
